trade_id,counterparty_id,legal_entity,product,asset_class,notional,mtm,collateral,margining,maturity_years,add_on_factor,counterparty_type,rating,credit_limit
T0000151,CP0037,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,5774425.309826426,-330591.7105304187,149172.03306427354,Margined,2.4516358889744225,0.005,CCP,AA,56560391.89907108
T0000152,CP0049,JPM_EMEA_DE,Equity Option,Equity,2928664.3100569984,26948.945445539157,39141.0286377877,Margined,0.5240535100548168,0.08,Sovereign,AA,61228056.066952996
T0000153,CP0048,JPM_EMEA_CH,Equity Option,Equity,9527386.694109444,461211.34762543254,3543.2367483827693,Margined,2.3703342218983456,0.08,CCP,A,125072691.36835924
T0000154,CP0014,JPM_EMEA_UK,FX Forward,FX,818597.8974216622,2273.3903867358326,4277.6896531208495,Margined,5.12680200613522,0.04,Sovereign,BBB,65093074.58952882
T0000155,CP0053,JPM_EMEA_FR,FX Forward,FX,2327322.57947436,66248.18534618369,22614.021192945052,Margined,4.607658761621547,0.04,Asset Manager,A,53275461.77378836
T0000156,CP0076,JPM_EMEA_UK,Commodity Future,Commodity,30911170.07236264,1095749.0605751637,283830.04351872933,Margined,3.396222597919255,0.15,Asset Manager,BBB,43304880.06050608
T0000157,CP0029,JPM_EMEA_FR,Commodity Future,Commodity,2138733.6414551213,19970.88435534375,28265.740693592357,Margined,1.9935861258324614,0.15,Corporate,AAA,77058489.83965607
T0000158,CP0010,JPM_EMEA_FR,FX Forward,FX,3150655.8517063907,-89816.38303384568,45683.07169073766,Margined,2.9546217196081432,0.04,Bank,AA,96393794.38310257
T0000159,CP0041,JPM_EMEA_UK,Equity Option,Equity,1654855.0596941079,11312.230045788669,0.0,Unmargined,2.7021942296340047,0.08,Bank,BBB,34006322.97426655
T0000160,CP0050,JPM_EMEA_DE,Securities Financing,SFT,5596492.3420822,236438.0960126898,66991.37148755034,Margined,2.7606579328655614,0.03,Sovereign,A,143876921.35906684
T0000161,CP0032,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,1915597.2827068113,35526.99139309651,0.0,Unmargined,3.4533660053767874,0.005,Hedge Fund,A,136500900.33916968
T0000162,CP0048,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,3322386.7535459544,87008.61453957322,70535.76266893512,Margined,3.2142226718852487,0.005,CCP,A,125072691.36835924
T0000163,CP0062,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,9347985.79552241,-151335.64939876128,0.0,Unmargined,0.7621588947481088,0.005,Sovereign,BBB,136148063.1607222
T0000164,CP0047,JPM_EMEA_FR,Equity Option,Equity,1988799.0066558344,-14085.433473121095,0.0,Unmargined,2.0666784849590423,0.08,Asset Manager,BBB,127872666.6072137
T0000165,CP0064,JPM_EMEA_DE,FX Forward,FX,8801353.182357617,-36573.634846899804,88267.4054331916,Margined,0.9473096064010886,0.04,CCP,BB,61070776.73800309
T0000166,CP0012,JPM_EMEA_UK,Commodity Future,Commodity,9102268.577457372,-16355.230056203638,154559.89939294007,Margined,4.234568691378521,0.15,CCP,AAA,140265615.38898364
T0000167,CP0024,JPM_EMEA_CH,Equity Option,Equity,11487396.247176435,469587.9991676608,118450.69528998173,Margined,2.988564368844355,0.08,CCP,BBB,94324646.8088898
T0000168,CP0045,JPM_EMEA_CH,FX Forward,FX,4603585.037982415,-378189.48500630463,0.0,Margined,4.719883670161431,0.04,Bank,AAA,92130821.02089284
T0000169,CP0021,JPM_EMEA_UK,Securities Financing,SFT,102263563.66406125,109303.45491790368,0.0,Unmargined,0.6588422527765558,0.03,Corporate,BBB,83265583.00896084
T0000170,CP0080,JPM_EMEA_DE,Commodity Future,Commodity,11482545.01658834,-31948.724940012373,219753.08220288425,Margined,2.447118055794403,0.15,Sovereign,A,60342077.47701232
T0000171,CP0055,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,5535445.139090123,-265715.42643322493,130241.81610434633,Margined,1.3034445721516796,0.005,Asset Manager,A,41399016.28566236
T0000172,CP0033,JPM_EMEA_UK,FX Forward,FX,1665907.3784617276,39168.56869526144,0.0,Unmargined,0.6900096158650577,0.04,Bank,BBB,38232381.569819406
T0000173,CP0062,JPM_EMEA_CH,FX Forward,FX,3630009.3907095795,-92047.98751158392,50127.97045194872,Margined,5.42545511478285,0.04,Sovereign,BBB,136148063.1607222
T0000174,CP0079,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,16653515.545622012,-208104.70717041104,232856.05685868743,Margined,0.9600095182474395,0.005,Corporate,A,45536506.54289452
T0000175,CP0001,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,22105555.935979787,1430392.3156349552,280366.1028276759,Margined,1.265658680609137,0.005,Bank,A,95932735.95865563
T0000176,CP0045,JPM_EMEA_DE,Securities Financing,SFT,17542446.555378336,620109.3069282755,0.0,Unmargined,2.599105006046252,0.03,Bank,AAA,92130821.02089284
T0000177,CP0035,JPM_EMEA_CH,FX Forward,FX,8771314.383536981,176365.19433671926,107861.62592902964,Margined,2.0847013912534185,0.04,CCP,AAA,34114846.34760766
T0000178,CP0061,JPM_EMEA_UK,FX Forward,FX,1139550.8058776415,15187.013195677708,15605.003280274155,Margined,6.442739884226,0.04,CCP,BBB,135803023.8142082
T0000179,CP0025,JPM_EMEA_DE,Equity Option,Equity,6510759.90928877,-37526.72307992692,116708.28996512522,Margined,6.921092722910034,0.08,Sovereign,A,81553622.137404
T0000180,CP0027,JPM_EMEA_FR,Equity Option,Equity,1155914.7051629848,80888.83537734495,0.0,Unmargined,2.9856848745865143,0.08,Asset Manager,A,63103969.654531784
T0000181,CP0062,JPM_EMEA_UK,Securities Financing,SFT,903773.2024959872,25374.216322187796,5376.854637937193,Margined,1.447887096853436,0.03,Sovereign,BBB,136148063.1607222
T0000182,CP0072,JPM_EMEA_UK,Commodity Future,Commodity,5080720.314325589,-133288.87160694896,0.0,Unmargined,3.511876219735167,0.15,Hedge Fund,AA,51326174.75073902
T0000183,CP0012,JPM_EMEA_UK,FX Forward,FX,6749671.306663285,-330758.05607878586,58176.32847381031,Margined,3.494896795964233,0.04,CCP,AAA,140265615.38898364
T0000184,CP0050,JPM_EMEA_UK,FX Forward,FX,9871693.898090389,195847.79359051265,73787.17192196287,Margined,3.288968544166749,0.04,Sovereign,A,143876921.35906684
T0000185,CP0063,JPM_EMEA_DE,Securities Financing,SFT,6576025.934164988,-12858.889644995948,0.0,Margined,0.19133679052977448,0.03,Asset Manager,AA,87451586.85023838
T0000186,CP0014,JPM_EMEA_CH,Equity Option,Equity,6806515.715493224,-340413.15314255096,82997.15279736691,Margined,0.9422198335493548,0.08,Sovereign,BBB,65093074.58952882
T0000187,CP0053,JPM_EMEA_CH,Securities Financing,SFT,1494275.9514707043,22414.91001945493,0.0,Unmargined,1.0300096916065833,0.03,Asset Manager,A,53275461.77378836
T0000188,CP0079,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,3601382.056724494,-33910.43557711091,38747.99697276578,Margined,2.4947396559150032,0.005,Corporate,A,45536506.54289452
T0000189,CP0068,JPM_EMEA_CH,Securities Financing,SFT,886191.3114738389,16459.47262072245,10570.788458036628,Margined,4.086475688839748,0.03,Asset Manager,AA,32280666.847996987
T0000190,CP0016,JPM_EMEA_UK,Equity Option,Equity,539520.3535628924,8341.474286377357,8280.28615706915,Margined,6.151012514540646,0.08,Sovereign,BBB,22964503.233860675
T0000191,CP0080,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,8389132.103452014,-178598.25306778873,195374.1415335093,Margined,1.6023255038689521,0.005,Sovereign,A,60342077.47701232
T0000192,CP0029,JPM_EMEA_DE,Equity Option,Equity,1883571.9871992327,41720.303468029546,0.0,Unmargined,5.409840401780944,0.08,Corporate,AAA,77058489.83965607
T0000193,CP0039,JPM_EMEA_UK,Equity Option,Equity,9571528.047106698,-166799.93621329207,25145.39086386595,Margined,1.6221446225679343,0.08,Hedge Fund,A,114509299.85729474
T0000194,CP0024,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,12117393.975520117,-183589.00707682382,0.0,Unmargined,0.27668607401343787,0.005,CCP,BBB,94324646.8088898
T0000195,CP0056,JPM_EMEA_DE,FX Forward,FX,2153247.2175927027,-40113.91738590727,58285.151007246284,Margined,4.566515406768649,0.04,Bank,A,25838380.52100277
T0000196,CP0011,JPM_EMEA_CH,Commodity Future,Commodity,7218198.854702402,285725.9411821125,0.0,Unmargined,1.541698868906575,0.15,Corporate,AA,42177085.909795195
T0000197,CP0057,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,2065015.2936391982,-20278.519530679427,0.0,Unmargined,6.441602307967059,0.005,Corporate,A,76562617.80039492
T0000198,CP0005,JPM_EMEA_DE,FX Forward,FX,631545.9898314158,30336.634543488948,13428.755530199058,Margined,6.537264925903602,0.04,Asset Manager,BBB,25409842.60204602
T0000199,CP0068,JPM_EMEA_UK,FX Forward,FX,4524937.502988923,282455.5151292649,0.0,Margined,0.779970926685031,0.04,Asset Manager,AA,32280666.847996987
T0000200,CP0027,JPM_EMEA_DE,FX Forward,FX,2497825.3202202334,-64581.69775981973,0.0,Unmargined,1.4032948268731116,0.04,Asset Manager,A,63103969.654531784
T0000201,CP0042,JPM_EMEA_UK,Securities Financing,SFT,2575916.3902976154,-263348.389748863,43345.679484503475,Margined,1.5123745813083591,0.03,Sovereign,A,139081539.86788905
T0000202,CP0019,JPM_EMEA_FR,Commodity Future,Commodity,28836371.19158111,1054195.2716021747,284364.6375024488,Margined,6.384497617884758,0.15,CCP,AA,121755579.54253721
T0000203,CP0009,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,869738.5570678962,-10409.915059872295,0.0,Unmargined,0.5922654484054074,0.005,Hedge Fund,BBB,33442385.803931713
T0000204,CP0002,JPM_EMEA_DE,Securities Financing,SFT,5865956.1573050115,-177835.40332199418,0.0,Unmargined,5.270617859859077,0.03,Sovereign,BBB,104480058.20212659
T0000205,CP0079,JPM_EMEA_DE,Securities Financing,SFT,1479178.8814413028,-30478.678641025643,0.0,Unmargined,2.0495471575704913,0.03,Corporate,A,45536506.54289452
T0000206,CP0011,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,9920028.26301737,-144023.76911444374,0.0,Unmargined,4.097920201758495,0.005,Corporate,AA,42177085.909795195
T0000207,CP0005,JPM_EMEA_FR,Commodity Future,Commodity,5390971.432225557,244759.5812903615,43525.5370499557,Margined,1.282110302433985,0.15,Asset Manager,BBB,25409842.60204602
T0000208,CP0042,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,5845304.62231316,32715.546721987273,0.0,Unmargined,5.655381120718465,0.005,Sovereign,A,139081539.86788905
T0000209,CP0077,JPM_EMEA_DE,Securities Financing,SFT,1554889.9066108703,69854.9093933138,33471.08038152142,Margined,4.7118649892999835,0.03,Hedge Fund,BBB,97919762.89770965
T0000210,CP0007,JPM_EMEA_DE,Equity Option,Equity,1860241.7415060461,32177.91133808841,0.0,Unmargined,0.1969698282937808,0.08,Bank,A,62881957.60326209
T0000211,CP0021,JPM_EMEA_UK,Equity Option,Equity,10110200.538220502,-109423.46211014761,0.0,Margined,1.6980712521686052,0.08,Corporate,BBB,83265583.00896084
T0000212,CP0045,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,23502154.1486124,-321098.23069958127,508922.24669911375,Margined,3.2911343278532863,0.005,Bank,AAA,92130821.02089284
T0000213,CP0040,JPM_EMEA_UK,Securities Financing,SFT,6466287.7372000115,127103.33223267275,0.0,Unmargined,3.741669389659933,0.03,Corporate,BBB,119924173.94929542
T0000214,CP0012,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,1630478.6798864314,46819.02739707864,14501.708352747515,Margined,5.799536783694391,0.005,CCP,AAA,140265615.38898364
T0000215,CP0077,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,5613828.245903062,195853.80270039898,62371.108305728325,Margined,2.7394037828755917,0.005,Hedge Fund,BBB,97919762.89770965
T0000216,CP0029,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,45320814.37588834,-414859.8414172174,619726.4965843331,Margined,6.491568623832494,0.005,Corporate,AAA,77058489.83965607
T0000217,CP0055,JPM_EMEA_FR,Commodity Future,Commodity,4431407.137306166,27174.296889901638,34598.610862342946,Margined,1.3975035390327253,0.15,Asset Manager,A,41399016.28566236
T0000218,CP0037,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,17255573.979236964,352728.3371069192,276907.9437629781,Margined,6.011105230374439,0.005,CCP,AA,56560391.89907108
T0000219,CP0047,JPM_EMEA_UK,Securities Financing,SFT,1907827.185489393,-25638.86201658198,0.0,Unmargined,6.334881733677324,0.03,Asset Manager,BBB,127872666.6072137
T0000220,CP0073,JPM_EMEA_FR,Equity Option,Equity,3835149.087235368,-152343.24821469458,36761.40192296805,Margined,4.405474419742208,0.08,Asset Manager,A,35958531.21349318
T0000221,CP0027,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,7432479.868025663,-209740.77150022882,0.0,Margined,6.774290469162443,0.005,Asset Manager,A,63103969.654531784
T0000222,CP0066,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,5951377.28584017,-50207.250025188,127227.9310944551,Margined,2.9035817091656395,0.005,Hedge Fund,BBB,106015964.21180893
T0000223,CP0024,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,1858752.717896909,43080.7761942765,0.0,Unmargined,4.910017985862408,0.005,CCP,BBB,94324646.8088898
T0000224,CP0026,JPM_EMEA_FR,Equity Option,Equity,1780291.1244443797,78447.12614347793,0.0,Unmargined,0.12017887313994652,0.08,Corporate,A,54706836.20194616
T0000225,CP0003,JPM_EMEA_UK,Commodity Future,Commodity,10746485.428372234,-510045.95490980055,169929.8397432653,Margined,1.9590291571146135,0.15,Corporate,BBB,30977761.748185582
T0000226,CP0028,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,13168731.237174073,-275319.65805084805,215947.5740797256,Margined,3.986264593986229,0.005,Sovereign,A,87687412.32129991
T0000227,CP0047,JPM_EMEA_DE,Commodity Future,Commodity,18145778.048456304,-227279.27052516394,216620.5924557195,Margined,6.137739639213521,0.15,Asset Manager,BBB,127872666.6072137
T0000228,CP0052,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,24293889.17332489,675736.8627453942,366979.0961059338,Margined,6.672833424161286,0.005,Hedge Fund,BBB,86957426.80012289
T0000229,CP0035,JPM_EMEA_CH,Commodity Future,Commodity,4576405.192376479,-84589.6728705229,19723.046490694745,Margined,4.077061938589082,0.15,CCP,AAA,34114846.34760766
T0000230,CP0029,JPM_EMEA_UK,Securities Financing,SFT,2930271.6055957014,-44073.13606860214,7708.289119927984,Margined,5.998300206144912,0.03,Corporate,AAA,77058489.83965607
T0000231,CP0018,JPM_EMEA_DE,Commodity Future,Commodity,15444999.591137106,-763287.8671870843,172847.3462804437,Margined,5.604665243102642,0.15,Bank,A,82699446.80257703
T0000232,CP0073,JPM_EMEA_FR,Equity Option,Equity,8160974.9660433475,138077.62514209907,0.0,Unmargined,5.427034224210685,0.08,Asset Manager,A,35958531.21349318
T0000233,CP0031,JPM_EMEA_UK,Commodity Future,Commodity,1497562.9733626854,-8459.684731778078,0.0,Unmargined,0.8246379253961783,0.15,Asset Manager,AA,127417950.14526652
T0000234,CP0025,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,1422845.4371446457,-32571.174779774017,0.0,Unmargined,3.376541014135966,0.005,Sovereign,A,81553622.137404
T0000235,CP0076,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,6541879.8465445805,-59419.651660292955,41005.47682690456,Margined,3.4295033373570156,0.005,Asset Manager,BBB,43304880.06050608
T0000236,CP0051,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,3350198.8411272997,132148.0658584029,0.0,Unmargined,5.522834723781999,0.005,Sovereign,AA,57819318.95821542
T0000237,CP0068,JPM_EMEA_UK,FX Forward,FX,3895665.0386534254,-137014.597878975,50893.17319473575,Margined,4.1234472111027305,0.04,Asset Manager,AA,32280666.847996987
T0000238,CP0032,JPM_EMEA_DE,Commodity Future,Commodity,11691098.331139507,-344397.39280039613,0.0,Unmargined,5.747976264800021,0.15,Hedge Fund,A,136500900.33916968
T0000239,CP0035,JPM_EMEA_CH,Equity Option,Equity,8544873.445534017,374511.8539908888,121114.76503240192,Margined,6.697331528364057,0.08,CCP,AAA,34114846.34760766
T0000240,CP0059,JPM_EMEA_FR,Securities Financing,SFT,15122256.658844812,40106.02391533463,189772.7730433785,Margined,3.904913785049162,0.03,Sovereign,AA,135918044.6131388
T0000241,CP0079,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,579701.626282791,13589.013867571108,507.09168587954355,Margined,5.552391684873922,0.005,Corporate,A,45536506.54289452
T0000242,CP0064,JPM_EMEA_FR,Commodity Future,Commodity,5153583.398973634,72466.16908689396,0.0,Unmargined,3.9458919056303707,0.15,CCP,BB,61070776.73800309
T0000243,CP0037,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,8012340.242521039,-9908.935935369347,72200.22062738889,Margined,4.398633629500139,0.005,CCP,AA,56560391.89907108
T0000244,CP0048,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,869104.8582573137,-10594.795980256373,14326.273763237894,Margined,3.3582439741138157,0.005,CCP,A,125072691.36835924
T0000245,CP0028,JPM_EMEA_FR,Equity Option,Equity,2077985.0948355866,60478.781167431574,18911.841516802415,Margined,6.719187778192253,0.08,Sovereign,A,87687412.32129991
T0000246,CP0037,JPM_EMEA_DE,Securities Financing,SFT,1726004.4981857836,70216.93505567576,0.0,Unmargined,5.732162292358019,0.03,CCP,AA,56560391.89907108
T0000247,CP0032,JPM_EMEA_FR,Equity Option,Equity,4087741.153085382,155115.84633276597,0.0,Unmargined,5.275992605074556,0.08,Hedge Fund,A,136500900.33916968
T0000248,CP0008,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,20371733.55210889,-845253.9288988853,0.0,Unmargined,2.340604110343817,0.005,Sovereign,AA,38788144.55258609
T0000249,CP0070,JPM_EMEA_DE,Equity Option,Equity,30231480.0061393,1380728.6971013104,641367.7264186472,Margined,3.423634185751363,0.08,Asset Manager,BBB,54119867.06997241
T0000250,CP0011,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,1771819.1870161202,-22196.879288390795,0.0,Unmargined,6.0472173743493,0.005,Corporate,AA,42177085.909795195
T0000251,CP0022,JPM_EMEA_CH,Securities Financing,SFT,6772373.4681017175,-178966.97026956113,16063.43953677878,Margined,6.557863497886401,0.03,Asset Manager,A,83791909.26608771
T0000252,CP0021,JPM_EMEA_FR,Equity Option,Equity,6994276.790376331,-41451.36728164652,84890.41409392806,Margined,6.982972572661181,0.08,Corporate,BBB,83265583.00896084
T0000253,CP0018,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,5893913.054234278,171450.9556990234,128382.32161276005,Margined,5.154283217759641,0.005,Bank,A,82699446.80257703
T0000254,CP0040,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,5961213.07153473,112763.77554835533,84522.59632394594,Margined,5.129327938964022,0.005,Corporate,BBB,119924173.94929542
T0000255,CP0077,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,5419680.490226521,-48443.946382843555,89071.79437621213,Margined,0.7024336865858871,0.005,Hedge Fund,BBB,97919762.89770965
T0000256,CP0027,JPM_EMEA_DE,Securities Financing,SFT,21625312.031719606,634017.5012344986,19395.77607673325,Margined,5.2732087875025,0.03,Asset Manager,A,63103969.654531784
T0000257,CP0059,JPM_EMEA_CH,FX Forward,FX,12046339.95335374,58968.283566557344,0.0,Unmargined,2.459852136126939,0.04,Sovereign,AA,135918044.6131388
T0000258,CP0059,JPM_EMEA_CH,Commodity Future,Commodity,1385609.98286217,-27787.024389128375,0.0,Unmargined,6.059133573802262,0.15,Sovereign,AA,135918044.6131388
T0000259,CP0062,JPM_EMEA_CH,Equity Option,Equity,8864153.454856511,-219664.6689858892,0.0,Margined,0.1281929147375968,0.08,Sovereign,BBB,136148063.1607222
T0000260,CP0050,JPM_EMEA_FR,Equity Option,Equity,9763663.959177332,140188.83078473315,0.0,Unmargined,6.543980211267744,0.08,Sovereign,A,143876921.35906684
T0000261,CP0060,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,5480857.946421273,-15829.37958229711,0.0,Margined,3.4129718410638565,0.005,Sovereign,BB,117319042.5294034
T0000262,CP0061,JPM_EMEA_FR,Securities Financing,SFT,12400276.014816074,-596982.5246745857,41156.5017295711,Margined,0.9392924983183212,0.03,CCP,BBB,135803023.8142082
T0000263,CP0055,JPM_EMEA_DE,FX Forward,FX,4827691.462921694,143144.20077326728,156745.94343076006,Margined,4.226940157853393,0.04,Asset Manager,A,41399016.28566236
T0000264,CP0045,JPM_EMEA_UK,Equity Option,Equity,4887896.6703698095,-82163.71496462743,43793.95963673578,Margined,4.859649183756274,0.08,Bank,AAA,92130821.02089284
T0000265,CP0008,JPM_EMEA_UK,Equity Option,Equity,4515585.718948447,251627.34608604002,2608.66586396224,Margined,5.469598301367777,0.08,Sovereign,AA,38788144.55258609
T0000266,CP0041,JPM_EMEA_FR,Equity Option,Equity,531554.405274889,-26101.792750793822,6486.2304876855815,Margined,4.927840283188303,0.08,Bank,BBB,34006322.97426655
T0000267,CP0061,JPM_EMEA_FR,Securities Financing,SFT,3690994.6228301944,-23344.806015115337,0.0,Unmargined,3.895958294246794,0.03,CCP,BBB,135803023.8142082
T0000268,CP0028,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,2050418.2293623427,-50233.64515123618,38786.026165509465,Margined,0.6195109756047199,0.005,Sovereign,A,87687412.32129991
